"ISSUE_SEVERITY_RANK","ISSUE_SEVERITY","PRIORITY_SCORE","PROBLEM_TITLE","CVE","CWE","PROJECT_NAME","PROJECT_URL","EXPLOIT_MATURITY","AUTOFIXABLE","FIRST_INTRODUCED","PRODUCT_NAME","ISSUE_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE"
1,"Low",150,"CVE-2019-2842","[""CVE-2019-2842""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-452060","Open","Vulnerability"
1,"Low",150,"Incorrect Privilege Assignment","[""CVE-2019-3843""]","[""CWE-266""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-SYSTEMD-345383","Open","Vulnerability"
1,"Low",150,"OS Command Injection","[""CVE-2020-15778""]","[""CWE-78""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:08.200","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932#issue-SNYK-DEBIAN11-OPENSSH-590139","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Read","[""CVE-2018-16866""]","[""CWE-125"",""CWE-200""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-SYSTEMD-305058","Open","Vulnerability"
1,"Low",150,"Resource Management Errors","[""CVE-2008-3134""]","[""CWE-399""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-402910","Open","Vulnerability"
1,"Low",150,"Link Following","[""CVE-2021-20197""]","[""CWE-59""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.449","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-1065549","Open","Vulnerability"
1,"Low",150,"Buffer Overflow","[""CVE-2022-23218""]","[""CWE-120""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-GLIBC-2340924","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Read","[""CVE-2017-14529""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-403808","Open","Vulnerability"
1,"Low",150,"Allocation of Resources Without Limits or Throttling","[""CVE-2017-9039""]","[""CWE-770""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-403599","Open","Vulnerability"
1,"Low",150,"Integer Overflow or Wraparound","[""CVE-2018-5709""]","[""CWE-190""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:08.200","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932#issue-SNYK-DEBIAN11-KRB5-524883","Open","Vulnerability"
1,"Low",150,"CVE-2017-10345","[""CVE-2017-10345""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-384155","Open","Vulnerability"
1,"Low",150,"Missing Release of Resource after Effective Lifetime","[""CVE-2017-12418""]","[""CWE-772""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-401905","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2016-10228""]","[""CWE-20""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-GLIBC-356370","Open","Vulnerability"
1,"Low",150,"LDAP Injection","[""CVE-2018-5730""]","[""CWE-90""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-KRB5-396210","Open","Vulnerability"
1,"Low",150,"Cryptographic Issues","[""CVE-2012-0039""]","[""CWE-310""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-GLIB20-300104","Open","Vulnerability"
1,"Low",150,"Out-of-Bounds","[""CVE-2017-7245""]","[""CWE-119""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-PCRE3-345320","Open","Vulnerability"
1,"Low",150,"Memory Leak","[""CVE-2019-6128""]","[""CWE-401""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-TIFF-406359","Open","Vulnerability"
1,"Low",150,"Integer Overflow or Wraparound","[""CVE-2017-17122""]","[""CWE-190""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-404165","Open","Vulnerability"
1,"Low",150,"Integer Overflow or Wraparound","[""CVE-2022-32546""]","[""CWE-190""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-2928987","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2019-1010204""]","[""CWE-20"",""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-455452","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2019-1354""]","[""CWE-20""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-GIT-537131","Open","Vulnerability"
1,"Low",150,"Buffer Overflow","[""CVE-2021-4214""]","[""CWE-120""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-LIBPNG16-2363920","Open","Vulnerability"
1,"Low",150,"Cryptographic Issues","[""CVE-2015-3276""]","[""CWE-310""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.456","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-OPENLDAP-304653","Open","Vulnerability"
1,"Low",150,"Link Following","[""CVE-2011-4116""]","[""CWE-59""]","e-corp-demo/java-goof(main):log4shell-goof/log4shell-server/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:08.200","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/602962c0-6470-4758-9b1a-2302137c7932#issue-SNYK-DEBIAN11-PERL-532614","Open","Vulnerability"
1,"Low",150,"Resource Exhaustion","[""CVE-2021-41229""]","[""CWE-400""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-BLUEZ-1920810","Open","Vulnerability"
1,"Low",150,"Out-of-Bounds","[""CVE-2016-9797""]","[""CWE-119"",""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-BLUEZ-533160","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Read","[""CVE-2017-17125""]","[""CWE-125""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-404229","Open","Vulnerability"
1,"Low",150,"Missing Release of Resource after Effective Lifetime","[""CVE-2017-18022""]","[""CWE-772""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-401232","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Read","[""CVE-2018-20712""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-BINUTILS-525795","Open","Vulnerability"
1,"Low",150,"Race Condition","[""CVE-2017-18018""]","[""CWE-362""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-COREUTILS-317493","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2018-7208""]","[""CWE-20""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-403780","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Write","[""CVE-2018-20673""]","[""CWE-787"",""CWE-190""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-BINUTILS-527784","Open","Vulnerability"
1,"Low",150,"NULL Pointer Dereference","[""CVE-2018-15864""]","[""CWE-476""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-LIBXKBCOMMON-263451","Open","Vulnerability"
1,"Low",150,"Integer Overflow or Wraparound","[""CVE-2020-35457""]","[""CWE-190""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-GLIB20-1051692","Open","Vulnerability"
1,"Low",150,"Open Redirect","[""CVE-2021-31879""]","[""CWE-601""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-WGET-1277611","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2019-1350""]","[""CWE-20""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-GIT-537167","Open","Vulnerability"
1,"Low",150,"CVE-2021-35603","[""CVE-2021-35603""]","[]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.669","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-OPENJDK8-1759950","Open","Vulnerability"
1,"Low",150,"Improper Authentication","[""CVE-2007-2243""]","[""CWE-287""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.325","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-OPENSSH-529002","Open","Vulnerability"
1,"Low",150,"NULL Pointer Dereference","[""CVE-2017-9040""]","[""CWE-476""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.450","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-BINUTILS-403498","Open","Vulnerability"
1,"Low",150,"Missing Release of Resource after Effective Lifetime","[""CVE-2017-17680""]","[""CWE-772""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-402363","Open","Vulnerability"
1,"Low",150,"Memory Leak","[""CVE-2019-12975""]","[""CWE-401""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-451073","Open","Vulnerability"
1,"Low",150,"Uncontrolled Recursion","[""CVE-2019-9192""]","[""CWE-674""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.667","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-GLIBC-338103","Open","Vulnerability"
1,"Low",150,"Missing Release of Resource after Effective Lifetime","[""CVE-2018-16640""]","[""CWE-772""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-402011","Open","Vulnerability"
1,"Low",150,"Out-of-bounds Read","[""CVE-2017-9117""]","[""CWE-125""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.670","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-TIFF-405857","Open","Vulnerability"
1,"Low",150,"Resource Exhaustion","[""CVE-2017-14137""]","[""CWE-400""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-402946","Open","Vulnerability"
1,"Low",150,"Incorrect Type Conversion or Cast","[""CVE-2020-10735""]","[""CWE-704""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.325","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-PYTHON39-3017608","Open","Vulnerability"
1,"Low",150,"Incorrect Type Conversion or Cast","[""CVE-2022-32547""]","[""CWE-704""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-IMAGEMAGICK-2928988","Open","Vulnerability"
1,"Low",150,"Resource Exhaustion","[""CVE-2022-1210""]","[""CWE-400""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.325","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-TIFF-2440571","Open","Vulnerability"
1,"Low",150,"Memory Leak","[""CVE-2019-13310""]","[""CWE-401""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-453037","Open","Vulnerability"
1,"Low",150,"Cross-site Scripting (XSS)","[""CVE-2016-3709""]","[""CWE-79""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.325","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-LIBXML2-2964223","Open","Vulnerability"
1,"Low",150,"Uncontrolled Recursion","[""CVE-2018-9996""]","[""CWE-674""]","e-corp-demo/java-goof(main):todolist-goof/exploits/tomcat-rce/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:11.324","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/0c3b1ce4-d275-4cb4-804a-d1afbbe30d6f#issue-SNYK-DEBIAN11-BINUTILS-522743","Open","Vulnerability"
1,"Low",150,"Improper Input Validation","[""CVE-2016-10739""]","[""CWE-20""]","e-corp-demo/java-goof(main):todolist-goof/Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568","No Known Exploit","Not Auto Fixable","2023-03-07 21:11:12.668","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/69b0d13e-4316-4f2c-b8d8-752111154568#issue-SNYK-DEBIAN9-GLIBC-356682","Open","Vulnerability"
1,"Low",150,"Missing Release of Resource after Effective Lifetime","[""CVE-2018-14436""]","[""CWE-772""]","e-corp-demo/goof-kubernetes(master):Dockerfile","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36","No Known Exploit","Not Auto Fixable","2023-03-07 23:04:19.451","Snyk Container","https://app.snyk.io/org/stranger-danger-9r4/project/383eba9a-c2ba-4dbf-a8b3-338bbfd26d36#issue-SNYK-DEBIAN9-IMAGEMAGICK-402516","Open","Vulnerability"
